"stop_id","stop_name","stop_desc","stop_lat","stop_lon"
1211365,"R. Mmdc, 380","",-23.572057,-46.709319
1211366,"Av. Valdemar Ferreira, 315","Ref.: Rua Pirajussara",-23.570283,-46.706100
1211369,"R. Cabral De Menezes, 20","Ref.: Após A Rua Pereira Do Lago",-23.576442,-46.733369
1211371,"Av. Corifeu De Azevedo Marques, 547","",-23.571306,-46.720115
1211372,"R. Ari Aps, 368","Ref.: Rua Roberto Valentino De Camargo / Rua Sebastião Martins",-23.584862,-46.742755
1211373,"Terminal Metrô Butantã","",-23.571895,-46.708235
1211375,"Terminal Metrô Butantã","",-23.571895,-46.708944
1211376,"Terminal USP (cidade Universitária)","",-23.552258,-46.732017
1312834,"Av. Imirim, 3059","Ref.: Av Lasar Segall",-23.481385,-46.655872
1313272,"Av. Dep. Emílio Carlos","Ref.: R Maresias",-23.475621,-46.669438
1313286,"Ac. Acesso, 399","Ac. Acesso, 399 Ref.: Cemitério Vila Nova Cachoeirinha",-23.476636,-46.667505
1313294,"R. Água Preta, 488","Ref.: R Franklin Do Amaral",-23.473334,-46.657145
1313298,"Av. Parada Pinto, 901","Ref.: R Oliveira Martins",-23.469195,-46.661843
1313301,"R. Água Preta, 188","Ref.: R Potiragua",-23.473397,-46.657065
1313492,"R. Solar, 163","Ref.: Rua Realce",-23.454513,-46.658012
1313498,"R. Dario Vilares Barbosa, 629","",-23.455739,-46.673872
1313501,"R. Koshun Takara, 338","",-23.462206,-46.660413
1313502,"Av. Parada Pinto, 1161","",-23.469648,-46.659173
1313503,"R. Koshun Takara","Ref.: R. Jorn. Octavio Ribeiro Pena Branca",-23.463881,-46.658461
1313504,"R. Koshun Takara","Ref.: Rua Afonso Lopes Vieira",-23.465103,-46.655861
1313506,"R. Koshun Takara, 8987","",-23.463276,-46.658432
1313509,"R. Gomes Leal, 560","",-23.465904,-46.662468
1313510,"Av. Imirim, 3273","",-23.480145,-46.657048
1313512,"Av. Francisco Machado Da Silva, 1713","Av. Francisco Machado Da Silva, 1713 Ref.: Av. Santa Ines",-23.454566,-46.652234
1313513,"R. Dario Vilares Barbosa, 24","",-23.457076,-46.669747
1313514,"R. Cdssa. Amalia Matarazzo","R. Cdssa. Amalia Matarazzo Ref.: Praça Geraldo Peixoto De Souza",-23.460480,-46.653287
1313515,"Av. Francisco Machado Da Silva","Av. Francisco Machado Da Silva Ref.: Rua Dom Aquino",-23.454436,-46.659095
1313516,"Av. Inajar De Souza","",-23.472200,-46.670145
1313517,"Av. Inajar De Souza","Av. Inajar De Souza Ref.: Rua Rocio Do Carmo",-23.472200,-46.670442
1313518,"R. Forte De São Caetano","",-23.457217,-46.656202
1313519,"R. Palmas De São Moisés","",-23.457008,-46.655993
1405659,"R. Heitor Peixoto, 480","Ref.: R Ingles De Souza",-23.575312,-46.622955
1405660,"Av. Lins De Vasconcelos, 1510","Ref.: R Heitor Peixoto",-23.576691,-46.623500
1410037,"Av. Do Estado, 5533","",-23.558127,-46.615801
1410038,"Av. Pres. Wilson","",-23.581808,-46.598016
1410074,"Estação Metrô D. Pedro B/C","Expr. Tiradentes, 5000 Ref.: 5000 - Estacao Metro D. Pedro Bc",-23.550720,-46.626853
1410075,"Estacao Ana Neri B/C","Expr. Tiradentes, 5800 Ref.: 5800 - Estacao Ana Neri Bc",-23.558987,-46.614564
1410076,"Estacao Alberto Lion B/C","Expr. Tiradentes, 6000 Ref.: 6000 - Estacao Alberto Lion Bc",-23.564183,-46.611236
1410078,"Estacao Ana Neri C/B","Expr. Tiradentes, 5800 Ref.: 5800 - Estacao Ana Neri Cb",-23.559034,-46.614661
1410079,"Estacao Alberto Lion C/B","Expr. Tiradentes, 6000 Ref.: 6000 - Estacao Alberto Lion Cb",-23.564195,-46.611271
1410080,"Estação Metrô D. Pedro C/B","Expr. Tiradentes, 5000 Ref.: 5000 - Estacao Metro D. Pedro Cb",-23.550730,-46.626911
1410083,"Av. Do Estado, 5701","Ref.: R. Dona Ana Nery",-23.560002,-46.613203
1410084,"Av. D. Pedro I - Pista Central, 100","",-23.565572,-46.611746
1410086,"Av. Lacerda Franco, 282","Ref.: Rua Álvares Ribeiro",-23.565061,-46.622765
1502843,"Av. Prof. Vicente Ráo, 88","Ref.: Av Br. Do Triunfo - Sentido B/C",-23.626466,-46.686824
1502872,"R. Joaquim Nabuco, 2003","Ref.: Rua Washington Luiz",-23.635114,-46.669839
1506127,"R. Dr. Jesuíno Maciel, 2031","Ref.: R. Rafael Iorio",-23.626271,-46.664000
1506133,"Av. Bandeirantes, 3637","",-23.616093,-46.664394
1506150,"R. Otávio Tarquínio De Souza, 702","",-23.618170,-46.667904
1506160,"Joaquim Nabuco C/B","Av. Ver. José Diniz, 2381 Ref.: Rua Joaquim Nabuco",-23.625555,-46.682916
1506163,"Joaquim Nabuco B/C","Av. Ver. José Diniz, 2306 Ref.: Rua Joaquim Nabuco",-23.625598,-46.682839
1506168,"Av. Washington Luiz, 6808","",-23.626182,-46.661392
1506179,"Av. Washington Luiz, 5320","Ref.: Rua Viaza",-23.632124,-46.668812
1506185,"Av. Washington Luiz, 113","Ref.: Ts Da Linha 5128-10",-23.625198,-46.661924
1506186,"R. Tamoios, 650","Ref.: Rua Carlos Pinto Alves",-23.631910,-46.661895
1506190,"Av. Jorn. Roberto Marinho, 3228","",-23.629756,-46.673767
1506191,"R. Cde. De Porto Alegre, 1402","",-23.619895,-46.671387
1506192,"R. Félix De Sousa, 69","Ref.: Oposto Ao Aeroporto De Congonhas",-23.623001,-46.661902
1506193,"R. Carlos Pinto Alves, 341","Ref.: Proximo Av. Jorn. Roberto Marinho",-23.636438,-46.663958
1506194,"R. Sapoti, 20","Ref.: Proximo Av. Washington Luiz",-23.625917,-46.663665
1506198,"Pça. Cte. Lineu Gomes","",-23.626903,-46.659300
1602494,"Av. Yervant Kissajikian, 868","Ref.: R Luis Gama Rosa",-23.669619,-46.670901
1602565,"R. Eng. Domicio De L. Pacheco E Silva, 209","Ref.: R Moacir Bonatti",-23.681776,-46.680788
1602573,"Av. Nsa. Sra. Do Sabará, 2946","Ref.: R Alessandro Manzoni",-23.680416,-46.683986
1602574,"Av. Nsa. Sra. Do Sabará, 2909","Ref.: Av Interlagos",-23.679700,-46.684264
1602608,"Av. Interlagos, 1260","Ref.: Av Srg.geraldo Santana",-23.664598,-46.678494
1603199,"R. Zike Tuma, 415","Ref.: R Arlindo Alberto",-23.690746,-46.673544
1603263,"Av. Miguel Yunes, 540","Ref.: Rua Tabaré",-23.689401,-46.687329
1603264,"Av. Miguel Yunes, 500","Ref.: Av. Interlagos",-23.685167,-46.691146
1603271,"Av. Eng. Euzébio Stevaux, 2105","",-23.676163,-46.695933
1603275,"Av. Eng. Euzébio Stevaux, 1900","",-23.675985,-46.696102
1603294,"R. Danaides, 130","Ref.: Oposto - Rua Engo. Alberto De Zagottis",-23.662541,-46.692700
1603296,"R. Sg. Geraldo Santana, 1000","Ref.: R. Eng. Alyrio Hugueney De Mattos",-23.663405,-46.682069
1603300,"R. David Eid, 1057","Ref.: Av. Interlagos",-23.678450,-46.670688
1603302,"R. Eng. Domicio De L. Pacheco E Silva, 501","Ref.: Rua Estanislau",-23.683451,-46.678468
1603304,"R. Marfim, 482","",-23.682876,-46.677347
1603305,"Pça. Camafeu","Ref.: Estação Jurubatuba",-23.677866,-46.701592
1603306,"R. Eng. Alyrio Hugueney De Mattos, 195","Ref.: Rua Sgto. Geraldo Santana",-23.662656,-46.680848
1603307,"Av. Nsa. Sra. Do Sabará, 4090","Ref.: Rua Tabaré / Rua Cárida",-23.689091,-46.679878
1603308,"R. Sg. Geraldo Santana, 683","",-23.663444,-46.685049
1603309,"R. Sg. Geraldo Santana, 766","",-23.663378,-46.684301
1603311,"R. Prof. Guilherme Belfort Sabino, 108","",-23.668559,-46.680832
1603314,"R. Sant´ana, 132","",-23.669691,-46.681782
1603315,"R. Sant´ana, 275","",-23.672069,-46.686345
1603316,"R. Sant´ana, 524","",-23.671806,-46.684387
1603317,"R. Sant´ana, 725","",-23.672044,-46.686142
1603318,"R. Sto. André, 45","",-23.671101,-46.687844
1603320,"R. Prof. Guilherme Belfort Sabino, 1347","",-23.674920,-46.683566
1603321,"Pça. Camafeu, 0","",-23.677533,-46.701487
1603322,"Pça. Camafeu","Ref.: Ao Lado Do Bicicletário Cptm",-23.677827,-46.701616
1703326,"R. José Pereira Bueno, 246","Ref.: R Jose Pereira Bueno",-23.636274,-46.747891
1703589,"Av. Carlos Lacerda, 2184","Ref.: R. Mario Graça",-23.650881,-46.778947
1703655,"Estr. Pirajussara-valo Velho, 658","Ref.: R Justimano Carrouza",-23.643811,-46.783683
1703656,"Av. Augusto Barbosa Tavares, 217","Ref.: Rua Antonio Viegas De Ataíde",-23.640938,-46.782770
1707192,"Av. Augusto Barbosa Tavares, 838","Ref.: Dr. Jorge Arida",-23.643822,-46.788047
1707212,"Estr. Dos Mirandas, 908","Ref.: 746f/10 - 8078/10 - Rua Capanezinho",-23.619648,-46.749348
1707313,"R. José Ramos Fernandes, 449","Ref.: Rua Arnaldo Carvalho Martins - Adega Jaqueline",-23.648865,-46.773602
1707314,"R. Lourenço Saporito, 245","",-23.625966,-46.762764
1707315,"R. Lira Cearense, 348","Ref.: Condomínio Morumbi Sul II",-23.643313,-46.756509
1707316,"R. Cataquena","",-23.632867,-46.747177
1707317,"R. Roque De Mingo, 80","",-23.629090,-46.768055
1707318,"R. Dr. Hugo Lacorte Vitale, 375","Ref.: Rua Campeche",-23.627971,-46.757602
1707319,"R. Dr. Hugo Lacorte Vitale","Ref.: Rua Canori",-23.627962,-46.757611
1707320,"R. Dr. Hugo Lacorte Vitale","Ref.: Rua Andrea De Firenze",-23.628109,-46.757656
1707321,"R. Dr. Hugo Lacorte Vitale","Ref.: Rua Gaspar De Menezes",-23.625707,-46.757537
1707326,"Estr. Do Campo Limpo, 5553","",-23.619942,-46.757956
1707329,"R. Diogo Rodrigues, 1","Ref.: Esquina Da Estrada Do Campo Limpo",-23.642160,-46.766025
1707330,"R. Prudêncio Do Amaral, 78","Ref.: R. Jorge Alonso",-23.649379,-46.784846
1707332,"R. Profa. Nina Stocco, 500","Ref.: Muro Do Condomínio Floresta",-23.628971,-46.760219
1707333,"R. Profa. Nina Stocco, 543","Ref.: Oposto Ao Muro Do Condomínio Floresta",-23.628828,-46.760208
1707335,"Av. Augusto Barbosa Tavares, 821","",-23.643780,-46.787919
1707339,"R. Maniçoba, 560","Ref.: Av Anacé",-23.623811,-46.752429
1707340,"Av. Anacé (pça. Marília)","",-23.622415,-46.754592
1707342,"Estr. Do Campo Limpo, 3677","Ref.: Rua Dr. Avelino Lemos Junior",-23.630384,-46.770490
1707344,"R. Cataquena","",-23.632881,-46.747620
1707345,"R. Cataquena","",-23.632903,-46.747881
1707346,"R. Rogério De Paula Brito","",-23.649999,-46.758873
1707347,"R. Edith Junqueira De Azevedo Marques, 23","Ref.: Oposto Ao Condominio Portal Da Primavera",-23.648913,-46.763548
1707348,"R. Prof. Orlando Alvarenga Gaudio, 80","Ref.: Condominio Vilagio Di Fiori",-23.648988,-46.768829
1707349,"R. Francisco Da Cruz Mellão, 500","",-23.651996,-46.769988
1707350,"R. Francisco Da Cruz Mellão, 146","Ref.: Rua Isidoro Giuzio",-23.653462,-46.769162
1707351,"R. Enga. Amalia Perola Cassab, 415","Ref.: Condominio Sant Acasio",-23.654723,-46.767819
1707352,"R. Enga. Amalia Perola Cassab, 50","Ref.: Rua Antonio Ambuba/cond. Solar Horto Do Ype/ Cond. Vilas Terras Del Rei",-23.652473,-46.765293
1707353,"R. Enga. Amalia Perola Cassab, 20","Ref.: Rua Sócrates Abraão/cond. San Antonio Parque",-23.650876,-46.765817
1707354,"R. Edith Junqueira De Azevedo Marques, 195","Ref.: Edificio Jacaranda/ Igreja Batista Do Ype",-23.649909,-46.763539
1707355,"R. Edith Junqueira De Azevedo Marques, 82","Ref.: Cond. Portal Da Primavera/rua Francisco Cruz Mellão",-23.648652,-46.763369
1707356,"Terminal Campo Limpo","",-23.630478,-46.773613
1707357,"Terminal Campo Limpo","",-23.631152,-46.772489
1707358,"Terminal Campo Limpo","",-23.631557,-46.772434
1707359,"Terminal Campo Limpo","",-23.631689,-46.772182
1707363,"R. José Pereira Bueno, 343","Ref.: Rua Mário Linhares",-23.634818,-46.747884
1809522,"Av. Cangaiba, 1304","Ref.: R Brasopolis",-23.510811,-46.541579
1809546,"Av. Dr. Assis Ribeiro, 1418","Ref.: R Ppf.geraldo Passarelli",-23.504798,-46.538604
1809548,"Av. Dr. Assis Ribeiro, 1680","Ref.: R Mariquita Artacho",-23.503664,-46.536764
1809554,"Av. Gov. Carvalho Pinto, 1171","Ref.: R. Manoel José Viana/ R Oxford",-23.513960,-46.538112
1812114,"R. Olho D'água Do Borges, 888","Ref.: Pça Félix / R Ibirajuba",-23.499380,-46.501573
1814571,"R. Entre Rios, 680","Ref.: Av Cangaiba",-23.505812,-46.518332
1814577,"R. Jequeri, 94","Ref.: Rua Olho D Agua Do Borges",-23.500792,-46.500973
1814600,"R. S. Florêncio, 1464","Ref.: Residencial Solar",-23.508960,-46.530562
1814648,"R. Olho D'água Do Borges, 300","Ref.: Rua Lauro De Freitas",-23.497063,-46.506598
1814649,"R. Uniflor","",-23.502695,-46.501175
1814652,"Av. Cangaiba, 1114","",-23.511090,-46.542946
1814653,"R. Mons. Meireles, 450","",-23.503437,-46.496483
1814654,"Av. Dr. Salomão De Vasconcelos, 685","",-23.500558,-46.524489
1814655,"Av. Dr. Salomão De Vasconcelos, 400","",-23.503447,-46.524401
1814656,"Av. Dr. Salomão De Vasconcelos, 700","Ref.: Av. Dr. Assis Ribeiro",-23.500440,-46.524377
1814657,"Av. Cangaiba, 1047","Ref.: Rua Cel. Newton Braga/rua Ibiraci",-23.511258,-46.543778
1814659,"R. Pastoril De Itapetinga, 642","Ref.: Rua Careiro/rua Manoel Felipe Teixeira",-23.502962,-46.502995
1814660,"Av. Tarumã, 378","Ref.: Rua José Caroal/trav. Francisco Catete",-23.510796,-46.527053
1814661,"Ac. Acesso","Ref.: Saída Do Túnel De Acesso Ao Jd. Keralux",-23.499784,-46.523950
1814662,"Via Parque","Ref.: Entrada Do Pq. Ecológico Do Tietê",-23.495516,-46.520135
1814664,"R. Jequeri, 296","",-23.499048,-46.499752
1814665,"R. Jardim Das Margaridas, 272","",-23.508112,-46.513053
1814666,"R. Jardim Das Margaridas, 607","Ref.: Assoc. Grupo Da Melhor Idade Gente Feliz",-23.505082,-46.513445
1814667,"Av. Dr. Assis Ribeiro, 1931","Ref.: R Manoel Soares / R Jacira Artacho",-23.502288,-46.534709
1814669,"R. Bolívar Ribeiro Boaventura, 347","",-23.506907,-46.500503
1814670,"R. Cel. Meireles, 1175","Ref.: Rua Suiça",-23.513140,-46.536596
1814671,"R. Mons. Meireles, 252","",-23.503538,-46.498554
1814672,"R. Demétrio Levedis, 19","Ref.: Praça Cel. Ezequiel",-23.502270,-46.510835
1814673,"R. Juriti-piranga, 145","R. Juriti-piranga, 145 Ref.: Ubs Jardim São Francisco",-23.498085,-46.530001
1814674,"R. Carlos Bigatti, 37","Ref.: Praça Silvio Altapini",-23.503246,-46.510292
1814675,"R. Guirá Acangatara, 30","Ref.: R Maracanã-guaçú",-23.498896,-46.528751
1814676,"R. Guirá Acangatara, 216","",-23.499072,-46.526786
1900822,"Estr. De Itapecerica, 5105","Ref.: 5104 R Domingos Peixoto Da Silva",-23.660531,-46.777327
1900844,"Estr. De Itapecerica, 3723","Ref.: R Antonio Salvia",-23.658221,-46.764801
1900868,"R. Atos Tomás Ferraciu, 77","Ref.: Av 'cdorsant'anna",-23.671110,-46.769394
1900906,"R. João Robalo, 99","Ref.: R Vera Do Nascimento Oliveira",-23.681157,-46.781136
1903436,"Estr. De Itapecerica, 6520","Ref.: R Silva De Faria Marcondes/ Cond. Village De Las Palmas",-23.669362,-46.785562
1903490,"R. Carlos Blum, 42","Ref.: Rua Nilton Machado De Barros",-23.668717,-46.793859
1903729,"R. Alfredo Lorenz, 296","",-23.658352,-46.782287
1903849,"R. Mercedes Tesser Pochini","Ref.: Rua Alessandro Capece",-23.676095,-46.770058
1903852,"Estr. De Itapecerica, 2945","Ref.: Rua Rafaela Miraglia Scoppetta",-23.653542,-46.759556
1903853,"Estr. De Itapecerica, 2976","Ref.: Rua Rafaela Scoppetta",-23.653641,-46.759729
1903881,"Av. Ellis Maas, 679","Ref.: Igreja Universal Do Reino De Deus",-23.666196,-46.771211
1903882,"Av. Com. Sant'anna, 92","",-23.667812,-46.773108
1903883,"Av. Com. Sant'anna, 514","",-23.671335,-46.773048
1903886,"Pça. Irmãs Nilza E Rosilene, 387","Ref.: Rua Póvoa De Varzim",-23.651981,-46.789433
1903887,"R. Povoa De Varzim, 79","Ref.: Estrada Pirajussara-valo Velho",-23.650168,-46.791457
1903888,"R. Abílio Cesar, 1014","",-23.686511,-46.780254
1903889,"R. Garcia Orta, 36","Ref.: Rua Bernardo Gomes De Brito",-23.683754,-46.789736
1903890,"Av. Prof.dr. Telêmaco H. M. Van Langendonck","",-23.660920,-46.769394
1903891,"Av. Prof.dr. Telêmaco H. M. Van Langendonck","",-23.661057,-46.769456
1903892,"R. Francesco Martini","",-23.650964,-46.784202
1903893,"Pça. Dr. Teodorico Almeida Bessa","",-23.673652,-46.791060
1903894,"R. Mercedes Tesser Pochini, 130","Ref.: Rua Linhares De Lacerda",-23.673898,-46.768029
1903899,"Ponto Móvel 2 - Pl 6","Term. Capelinha",-23.654797,-46.763037
1903900,"Ponto Móvel 3 - Pl 6","Term. Capelinha",-23.654922,-46.762887
1903903,"Ponto Móvel 1 - Pl 2","Term. Capelinha",-23.654150,-46.762368
1903904,"R. Eduardo Carige Barauna, 35","",-23.667820,-46.791989
2009230,"Av. Aricanduva, 0","Ref.: 12000 Estr Fazenda Do Carmo",-23.587742,-46.481326
2009254,"R. Atucuri, 554","Ref.: Entre As Ruas Pedreira De Freitas E Rua Pero Nunes",-23.549449,-46.547596
2009256,"R. Lutécia, 2000","Ref.: Próximo A Rua Osvaldo Arouca",-23.560961,-46.540701
2009257,"R. Nova Jerusalém","",-23.547656,-46.549512
2009259,"R. Lutécia, 1921","Ref.: Av. Rainha Santa",-23.560448,-46.540881
2009260,"Av. Itaquera, 481","",-23.555884,-46.518065
2009261,"R. Francisca De Paula, 275","Ref.: Prox. Av. 19 De Janeiro",-23.556758,-46.529507
2009263,"R. Lutécia, 1730","Ref.: Rua Ranieri Giovani Baptista Pitori",-23.558264,-46.541745
2110601,"R. Ságuairu, 541","Ref.: R Antonio Nascimento Moura",-23.511406,-46.656058
2113194,"Av. Eng. Caetano Alvares, 1902","Ref.: R Elias Gannam",-23.498999,-46.663828
2113352,"Av. Lasar Segall, 87","Ref.: Av. Imirim",-23.482033,-46.656212
2113360,"R. Brazeliza Alves Carvalho, 323","Ref.: Rua Prof. Hermenegildo De Campos Almeida",-23.512664,-46.650637
2113373,"Av. João Dos Santos Abreu","Av. João Dos Santos Abreu Ref.: 2113373 - Tp 1745/51",-23.482051,-46.671629
2113374,"R. Prof. Dario Ribeiro, 1615","Ref.: Rua Zilda",-23.491922,-46.662707
2113375,"R. Prof. Dario Ribeiro, 383","",-23.491507,-46.665963
2113376,"Av. Direitos Humanos, 65","Ref.: Posto Ipiranga",-23.488254,-46.653624
2113377,"Av. Otaviano Alves De Lima, 572","Ref.: Pça Alvaro Simões De Suza",-23.515054,-46.659637
2113378,"Av. Eng. Caetano Alvares, 1117","",-23.509235,-46.670420
2113380,"R. Ságuairu, 581","",-23.511052,-46.655217
2113381,"R. Antônio Nascimento Moura, 291","",-23.508762,-46.653648
2113382,"R. Zilda, 269","",-23.497215,-46.660851
2113383,"Av. Eng. Caetano Alvares, 7540","",-23.493601,-46.659450
2113384,"R. Águas Virtuosas, 1214","",-23.495690,-46.660662
2113386,"R. Relíquia, 118","",-23.511667,-46.661960
2201655,"Av. Ângelo Cristianini, 1570","Ref.: Rua Guaicuri",-23.691846,-46.644172
2201656,"Av. Ângelo Cristianini, 1369","Ref.: R Olegario Paiva",-23.689927,-46.643487
2202294,"R. Por. Rubens Lopes, 400","Ref.: Rua Publico Pimentel",-23.675814,-46.650670
2202315,"Av. Pedro De Avos, 193","Ref.: Rua Vitor Antonio",-23.683848,-46.639234
2202353,"R. Sebastião Afonso, 722","Ref.: Rua Dr. Silvio De Campos (tp 509m/10 E 21) Oposto Ao N.º 723",-23.679483,-46.636184
2202413,"R. Álvares Fagundes, 383","Ref.: R Marco Palmezzano",-23.668070,-46.647400
2202997,"Av. Yervant Kissajikian, 2332","",-23.677311,-46.658673
2203015,"R. Caetano Soares Viana, 37","Ref.: Rua Maria Clotilde M. Rocha",-23.684806,-46.652642
2203017,"R. Caetano Soares Viana, 37","Ref.: Rua Maria Clotilde M. Rocha (tp 5106/10 E 31)",-23.684578,-46.653235
2203020,"R. Sg. Geraldo Santana, 160","Ref.: Rua José Jardim Da Silveira",-23.663605,-46.689671
2203027,"R. Por. Rubens Lopes, 593","Ref.: Rua Dr. Nestor Sampaio Penteado(tp 6358/41)",-23.675752,-46.650683
2203039,"R. Sg. Geraldo Santana, 155","Ref.: Rua Sgto. Donato Ribeiro",-23.664901,-46.678883
2203040,"R. Benedito Gomes, 26","Ref.: Rua Rafael Peixe",-23.686265,-46.657926
2203047,"R. Sg. Geraldo Santana, 435","Ref.: Rua Gen Antonio Tavares Motta",-23.664225,-46.679954
2203048,"R. Maria Clotilde Martins Rocha, 552","",-23.685251,-46.653978
2203072,"Av. Ângelo Cristianini, 1539","Ref.: Rua Guaicuri",-23.691700,-46.644073
2203105,"R. Maria Clotilde Martins Rocha, 577","",-23.685316,-46.654308
2203120,"Av. Marari, 444","",-23.665493,-46.664516
2203121,"Av. Ângelo Cristianini, 468","Ref.: Lateral Da Escola Prof. José Nascicmento E Oposto Ao 98º Dp Nº 467.",-23.685136,-46.637638
2203122,"R. Dr. Djalma Pinheiro Franco, 1028","",-23.655346,-46.668771
2203123,"R. Fr. Lourenço De Alcântara","",-23.690368,-46.649575
2203125,"Av. Cupece, 2128","Ref.: Praça Luigi Palma",-23.661520,-46.663319
2203126,"R. David Eid, 1058","",-23.678649,-46.670647
2203128,"R. Vicente Leite, 237","Ref.: Av Cupecê",-23.664267,-46.656871
2203129,"Pça. Joaquim Honorato De Camargo, 95","Ref.: R. Pedro Rodrigues Beja",-23.672476,-46.659549
2203131,"Av. Rodrigues Montemor, 946","Ref.: Rua Com. Italo Franceschi",-23.666583,-46.652432
2203133,"R. Prof. Freitas Julião, 21","Ref.: Rua Alcides Arguedas",-23.688736,-46.638047
2203134,"R. Prof. Freitas Julião, 21","Ref.: Rua Alcides Arguedas",-23.688736,-46.638047
